1054,35
1055,25
1057,6
1058,5
1059,30
1060,5
1061,33
1062,13
1063,21
1064,13
1065,19
1066,31
1067,16
1068,33
1069,31
1070,34
1071,23
1072,19
1073,9
1074,3
1075,11
1076,31
1078,33
1081,0
1082,11
1083,34
1085,13
1086,6
1087,13
1089,18
1090,5
1091,7
1095,17
1096,20
1097,4
1098,11
1099,19
1100,35
1101,24
1102,7
1103,7
1104,7
1105,9
1107,27
1108,11
1109,21
1110,28
1111,13
1112,31
1113,17
1114,32
1115,2
1116,6
1117,20
1118,5
1119,0
1120,12
1122,24
1123,0
1124,8
1125,4
1127,26
1128,5
1129,17
1130,17
1131,17
1132,32
1134,24
1135,35
1137,23
1138,0
1139,24
1140,32
1141,0
1142,35
1144,4
1147,16
1148,26
1149,10
1150,3
1151,30
1152,7
1153,5
1154,35
1155,34
1156,11
1158,18
1159,10
1160,13
1161,3
1163,20
1164,2
1165,25
1166,3
1167,6
1168,25
1169,33
1170,26
1171,18
1172,16
1173,13
1174,14
1175,28
1176,12
1177,24
1178,30
1180,30
1181,19
1182,25
1183,33
1184,12
1185,3
1186,23
1187,28
1188,32
1189,4
1190,17
1191,25
1192,24
1193,10
1194,0
1195,9
1196,2
1198,12
1199,33
1201,30
1202,34
1203,13
1204,11
1205,3
1206,12
1207,26
1208,24
1209,5
1210,10
1211,32
1212,13
1214,35
1215,21
1216,0
1217,28
1219,19
1220,9
1221,11
1222,17
1224,32
1225,13
1226,31
1227,24
1229,14
1232,5
1233,21
1234,3
1235,21
1236,2
1237,23
1238,14
1239,11
1240,6
1241,35
1242,3
1243,19
1244,3
1246,18
1247,28
1248,25
1250,16
1251,6
1253,28
1254,23
1255,19
1256,18
1257,5
1258,21
1259,6
1260,7
1261,16
1265,4
1266,21
1267,20
1268,30
1269,28
1270,11
1271,34
1272,19
1273,30
1274,18
1276,6
1277,3
1278,17
1281,18
1282,6
1283,31
1284,34
1285,28
1286,26
1287,16
1288,7
1291,0
1292,34
1293,10
1294,27
1295,24
1296,23
1297,17
1298,3
1299,4
1301,16
1302,0
1303,9
1304,7
1305,31
1306,4
1307,11
1308,26
1311,19
1312,20
1313,25
1314,28
1315,33
1316,0
1317,10
1318,17
1319,16
1320,18
1321,13
1322,28
1323,4
1324,20
1325,25
1326,30
1327,16
1328,19
1329,25
1330,28
1332,21
1333,11
1335,32
1336,33
1338,4
1339,33
1340,10
1341,3
1342,10
1343,27
1344,13
1345,34
1346,12
1347,31
1348,10
1349,0
1350,13
1351,10
1352,12
1353,34
1354,19
1355,26
1356,31
1358,6
1359,20
1360,34
1361,30
1362,3
1363,25
1365,13
1366,18
1368,25
1369,34
1370,9
1371,20
1372,17
1373,31
1374,13
1375,13
1376,33
1378,30
1379,10
1381,23
1382,30
1383,23
1384,4
1385,4
1386,17
1387,30
1388,12
1389,21
1390,31
1391,18
1392,10
1393,34
1394,13
1395,17
1396,28
1397,12
1398,10
1399,28
1400,28
1401,5
1403,7
1404,23
1405,20
1407,23
1408,35
1409,35
1410,11
1411,23
1412,34
1413,34
1414,5
1415,27
1417,32
1418,16
1419,28
1420,13
1421,4
1423,30
1424,20
1426,32
1427,5
1428,26
1429,18
1430,33
1431,11
1432,3
1433,27
1434,11
1435,6
1437,26
1438,17
1440,32
1441,32
1442,11
1443,7
1444,31
1445,23
1446,33
1447,13
1448,0
1449,25
1450,26
1451,30
1453,34
1454,5
1455,23
1456,12
1457,31
1459,33
1460,14
1462,28
1463,17
1464,19
1465,14
1466,25
1467,17
1468,0
1469,33
1471,24
1472,25
1473,7
1474,25
1475,14
1477,13
1478,35
1479,23
1480,14
1481,3
1483,33
1485,13
1486,10
1487,2
1488,9
1489,3
1490,7
1491,6
1493,23
1494,9
1495,5
1496,26
1497,34
1499,33
1500,9
1501,0
1502,12
1503,19
1504,19
1505,12
1507,0
1508,26
1509,11
1510,25
1511,18
1512,0
1513,13
1516,30
1517,34
1518,11
1519,13
1521,11
1522,33
1523,16
1524,32
1525,4
1526,17
1527,19
1528,2
1529,19
1530,10
1531,14
1532,23
1533,0
1534,32
1537,11
1538,21
1540,10
1541,16
1542,26
1543,17
1544,23
1546,25
1547,11
1548,27
1549,1
1550,33
1551,2
1552,24
1554,10
1555,32
1557,7
1558,0
1559,10
1560,26
1561,31
1562,28
1563,14
1564,3
1565,11
1566,5
1567,9
1568,32
1569,28
1570,10
1571,35
1573,26
1574,16
1575,23
1576,21
1577,33
1578,34
1579,6
1580,5
1581,5
1582,31
1583,11
1584,6
1585,21
1586,24
1587,5
1589,33
1590,31
1591,0
1592,9
1593,0
1595,32
1596,21
1597,25
1598,24
1599,21
1600,14
1601,7
1602,11
1603,7
1604,11
1605,7
1606,7
1607,9
1608,20
1609,9
1610,9
1611,7
1612,25
1614,14
1615,30
1616,35
1617,23
1618,18
1619,6
1620,27
1621,32
1622,23
1623,21
1624,26
1625,0
1626,32
1627,27
1628,16
1629,6
1630,12
1631,31
1632,33
1633,25
1634,16
1635,28
1636,25
1637,33
1638,23
1639,3
1640,33
1642,31
1643,3
1644,17
1645,2
1646,19
1647,28
1648,4
1649,31
1650,23
1651,34
1652,28
1653,20
1654,24
1655,12
1656,12
1657,12
1658,33
1659,6
1660,30
1661,34
1662,13
1663,17
1664,31
1665,31
1667,2
1668,27
1669,32
1670,9
1672,14
1673,12
1674,13
1675,14
1676,0
1677,9
1678,11
1679,16
1680,35
1681,33
1683,33
1684,9
1686,26
1687,16
1688,20
1690,32
1691,32
1692,32
1693,28
1694,24
1695,2
1697,19
1698,2
1699,6
1700,27
1701,2
1702,23
1703,3
1704,27
1705,0
1706,14
1707,25
1709,4
1710,26
1711,14
1712,0
1713,34
1714,0
1715,28
1717,13
1719,26
1720,20
1721,7
1722,34
1723,0
1724,7
1725,10
1727,0
1728,31
1729,1
1730,17
1731,4
1732,33
1733,21
1734,3
1736,21
1737,25
1738,35
1739,34
1740,0
1741,4
1742,13
1743,35
1744,0
1745,26
1746,21
1748,35
1749,4
1750,14
1752,27
1753,35
1754,34
1755,20
1756,24
1758,16
1759,32
1760,28
1761,25
1762,2
1763,17
1764,19
1765,27
1767,3
1768,21
1769,20
1770,20
1771,3
1772,20
1773,5
1774,17
1775,19
1776,18
1777,10
1778,32
1779,31
1780,7
1781,6
1782,26
1784,14
1785,35
1786,35
1787,7
1788,27
1789,34
1790,30
1791,30
1793,24
1794,19
1795,16
1796,35
1797,24
1798,17
1799,11
1800,19
1801,4
1802,17
1803,0
1804,35
1805,6
1806,13
1807,24
1808,26
1809,7
1810,0
1811,32
1812,33
1813,20
1814,13
1815,31
1816,3
1817,7
1818,11
1819,31
1820,4
1821,20
1822,32
1823,14
1824,19
1826,6
1827,34
1828,4
1829,25
1830,35
1832,17
1833,26
1834,30
1836,24
1837,19
1838,12
1840,25
1841,32
1842,6
1843,30
1845,32
1846,30
1847,34
1848,18
1849,28
1850,6
1851,31
1853,12
1854,9
1855,9
1856,2
1857,12
1858,19
1859,18
1860,12
1861,24
1862,34
1863,4
1864,26
1866,11
1867,9
1868,7
1869,21
1870,20
1871,16
1872,2
1873,25
1874,6
1875,30
1877,27
1878,0
1879,4
1880,12
1881,14
1882,3
1883,23
1884,17
1888,24
1889,20
1890,16
1891,14
1892,17
1893,19
1894,18
1895,12
1896,13
1897,19
1898,11
1899,4
1900,7
1902,23
1903,10
1904,31
1905,30
1906,5
1908,21
1909,32
1910,33
1911,30
1912,10
1913,2
1914,16
1916,35
1917,20
1918,27
1919,31
1920,20
1921,19
1922,13
1923,10
1924,5
1925,28
1926,21
1927,12
1928,5
1929,16
1930,4
1931,19
1932,6
1933,13
1934,13
1935,18
1936,12
1937,25
1938,18
1939,31
1940,16
1941,30
1942,19
1945,13
1946,13
1947,19
1948,26
1949,27
1950,9
1951,16
1952,10
1953,11
1955,9
1956,4
1957,4
1958,20
1959,26
1960,24
1961,23
1962,35
1964,24
1965,2
1966,11
1967,4
1968,7
1969,28
1970,14
1974,35
1975,19
1976,2
1977,2
1978,33
1980,16
1981,16
1982,11
1983,12
1984,20
1985,18
1986,2
1987,7
1988,6
1989,16
1990,5
1991,33
1992,21
1993,25
1994,34
1995,3
1996,19
1997,11
1998,35
1999,3
2000,10
2001,14
2002,20
2003,27
2005,23
2006,24
2007,3
2008,6
2009,35
2010,26
2012,6
2013,34
2014,21
2015,10
2017,16
2018,32
2019,12
2020,17
2021,3
2022,14
2023,7
2024,0
2025,19
2028,25
2029,5
2030,27
2031,27
2032,33
2033,30
2034,32
2035,16
2036,30
2037,5
2038,12
2040,31
2041,20
2043,10
2044,34
2045,26
2046,11
2048,20
2049,32
2050,5
2052,30
2053,4
2054,2
2055,31
2056,21
2057,0
2059,10
2060,24
2061,10
2062,11
2063,4
2064,0
2066,27
2067,0
2068,27
2069,35
2071,23
2073,6
2074,6
2075,0
2076,34
2077,25
2079,31
2080,17
2081,32
2082,33
2083,20
2084,9
2085,11
2086,6
2088,11
2089,2
2090,11
2091,2
2092,2
2093,28
2094,5
2095,11
2096,26
2097,18
2098,12
2100,28
2101,12
2102,9
2104,6
2105,7
2106,20
2107,9
2108,2
2109,21
2111,6
2112,16
2113,0
2114,4
2116,24
2117,17
2118,0
2119,24
2120,34
2121,34
2123,2
2124,4
2125,28
2126,35
2127,4
2128,18
2129,7
2131,13
2132,26
2133,6
2134,26
2135,19
2136,17
2137,32
2138,24
2139,9
2140,35
2141,32
2143,25
2144,9
2145,31
2147,18
2148,28
2149,5
2150,10
2151,12
2152,13
2153,4
2154,26
2155,10
2157,23
2158,20
2160,16
2161,6
2162,0
2164,31
2166,0
2167,9
2168,18
2169,32
2170,2
2172,10
2173,13
2174,19
2175,9
2176,5
2177,25
2178,14
2179,21
2180,13
2181,32
2182,13
2183,4
2184,27
2185,18
2186,3
2189,16
2191,26
2193,34
2194,4
2195,7
2196,13
2197,23
2198,31
2199,24
2200,25
2202,28
2203,16
2204,4
2206,4
2207,5
2208,13
2209,11
2211,32
2212,34
2213,10
2214,19
2215,35
2216,12
2217,35
2220,16
2221,17
2222,33
2223,31
2224,3
2225,16
2226,21
2227,24
2228,5
2229,3
2230,5
2232,5
2233,14
2235,0
2236,27
2238,2
2241,6
2242,6
2244,35
2245,4
2246,32
2247,33
2248,11
2249,23
2250,24
2251,16
2252,3
2253,4
2254,28
2255,24
2256,16
2257,2
2259,16
2260,31
2261,17
2262,24
2265,5
2266,16
2267,9
2268,12
2269,31
2270,26
2271,16
2272,17
2273,21
2274,33
2276,27
2277,4
2278,19
2279,6
2280,30
2281,16
2284,18
2285,6
2286,3
2287,18
2288,0
2289,14
2290,34
2291,17
2292,24
2293,3
2295,27
2296,23
2297,16
2298,28
2299,2
2301,26
2302,25
2303,26
2304,16
2305,2
2306,18
2307,34
2308,23
2309,31
2310,3
2311,26
2312,9
2313,5
2314,27
2315,21
2316,20
2317,21
2318,11
2319,25
2320,19
2322,14
2323,33
2324,6
2325,26
2326,5
2328,7
2329,3
2330,20
2331,17
2332,31
2333,27
2334,13
2335,0
2336,26
2337,0
2339,9
2340,21
2341,10
2342,31
2343,7
2345,5
2346,13
2347,13
2349,31
2350,16
2351,19
2352,27
2353,17
2354,6
2355,28
2357,16
2358,31
2359,24
2360,13
2362,5
2363,3
2364,18
2365,32
2366,9
2367,17
2369,26
2370,3
2371,12
2372,28
2373,5
2374,28
2375,33
2377,16
2379,16
2380,31
2382,34
2383,7
2384,33
2385,6
2386,14
2389,18
2390,6
2391,23
2392,28
2393,6
2394,32
2395,11
2396,33
2397,33
2398,25
2399,18
2400,18
2401,21
2402,12
2403,14
2404,14
2405,34
2408,18
2409,21
2410,6
2411,31
2412,2
2413,19
2414,10
2415,18
2416,12
2417,9
2418,28
2419,13
2420,20
2421,0
2422,18
2423,26
2425,11
2426,33
2427,13
2428,34
2430,33
2431,12
2432,11
2433,30
2435,31
2436,27
2437,33
2439,24
2440,32
2441,13
2442,34
2443,10
2444,25
2445,28
2446,14
2447,28
2448,16
2449,5
2451,12
2452,11
2453,12
2454,14
2455,19
2456,11
2457,24
2458,0
2459,16
2460,3
2461,24
2462,27
2463,18
2464,12
2465,33
2466,34
2467,7
2468,3
2469,23
2470,20
2471,5
2472,26
2473,5
2474,19
2475,33
2476,17
2477,3
2478,16
2479,24
2480,16
2481,14
2482,16
2483,21
2484,33
2485,4
2486,18
2487,11
2488,28
2489,35
2490,35
2491,14
2492,27
2493,7
2494,2
2495,20
2496,4
2497,23
2498,27
2499,33
2500,19
2501,32
2503,9
2504,35
2505,31
2506,35
2507,10
2508,9
2510,14
2511,0
2512,34
2513,27
2514,5
2515,23
2516,17
2517,18
2518,35
2521,12
2522,11
2523,3
2524,26
2525,9
2526,3
2528,34
2529,20
2530,9
2531,25
2532,19
2533,28
2535,27
2536,28
2537,4
2538,20
2539,23
2540,0
2541,9
2543,31
2544,30
2545,9
2546,17
2547,4
2548,25
2549,27
2552,24
2553,14
2554,26
2555,23
2556,3
2557,24
2559,2
2560,4
2561,13
2562,20
2563,6
2564,14
2565,21
2566,32
2569,12
2570,14
2571,10
2572,4
2573,30
2575,25
2576,13
2577,28
2578,16
2579,13
2580,32
2581,27
2582,9
2583,10
2584,23
2585,12
2586,11
2587,6
2588,28
2590,10
2591,26
2592,21
2593,27
2594,35
2595,11
2597,33
2598,9
2600,30
2601,7
2602,10
2603,30
2604,32
2605,19
2606,10
2607,2
2608,23
2609,27
2611,23
2612,30
2613,12
2614,24
2615,26
2616,14
2618,4
2619,9
2620,0
2621,29
2622,11
2623,24
2624,27
2625,28
2626,20
2627,0
2628,17
2630,14
2631,7
2632,9
2634,2
2635,19
2636,26
2638,5
2639,12
2641,14
2643,30
2644,12
2645,34
2646,6
2647,17
2648,12
2649,9
2652,28
2653,17
2654,24
2655,25
2656,13
2657,3
2658,4
2659,7
2660,16
2661,31
2662,34
2665,11
2666,24
2668,28
2670,20
2671,16
2672,24
2673,24
2674,0
2675,24
2676,35
2678,34
2679,19
2680,19
2681,16
2682,24
2683,33
2684,16
2685,4
2686,31
2688,28
2689,31
2690,2
2691,33
2692,35
2693,18
2696,35
2698,20
2699,32
2700,3
2701,25
2702,25
2703,0
2704,30
2705,31
2706,9
2708,30
2709,5
2710,12
2711,21
2712,24
2713,5
2714,19
2715,34
2716,11
2717,25
2718,5
2719,18
2720,16
2721,34
2722,25
2723,7
2724,18
2725,11
2726,9
2728,7
2729,17
2730,7
2731,5
2733,27
2734,11
2735,10
2736,10
2737,20
2738,2
2739,26
2740,11
2741,19
2742,5
2743,4
2744,8
2745,21
2746,16
2747,9
2748,0
2749,17
2750,14
2751,5
2752,24
2753,16
2754,31
2755,35
2757,32
2758,24
2760,10
2761,28
2762,10
2763,10
2764,33
2765,33
2766,32
2769,23
2770,6
2771,5
2772,33
2773,21
2774,21
2775,34
2776,24
2777,9
2778,33
2779,28
2780,6
2782,33
2783,2
2784,5
2785,18
2786,13
2788,0
2789,13
2790,27
2791,26
2792,24
2793,21
2794,33
2795,26
2796,7
2797,24
2798,4
2799,17
2801,9
2802,24
2803,18
2804,9
2805,16
2806,26
2807,21
2808,25
2809,20
2810,33
2811,19
2813,31
2814,24
2815,30
2816,13
2817,35
2818,0
2819,32
2822,10
2823,14
2824,0
2825,3
2826,24
2827,30
2828,23
2830,3
2831,3
2832,26
2833,18
2834,28
2835,24
2836,17
2837,7
2838,20
2839,3
2840,20
2841,24
2843,10
2844,16
2845,5
2846,32
2847,9
2848,30
2849,17
2850,4
2851,20
2852,26
2854,16
2855,4
2856,10
2857,17
2860,26
2861,30
2862,26
2863,34
2864,18
2866,13
2868,26
2870,31
2871,32
2872,18
2873,29
2874,13
2875,10
2876,19
2878,11
2879,31
2880,12
2881,9
2882,27
2884,24
2885,19
2886,9
2887,5
2888,34
2890,24
2891,20
2892,10
2893,9
2894,26
2895,9
2897,24
2898,10
2899,17
2900,4
2901,34
2902,28
2903,2
2905,35
2906,18
2907,35
2908,24
2909,27
2910,20
2911,33
2912,25
2913,9
2914,21
2915,11
2916,14
2919,12
2920,35
2922,25
2923,28
2924,9
2925,21
2926,2
2927,21
2928,7
2929,7
2930,16
2931,30
2932,4
2933,0
2935,31
2936,27
2937,30
2938,12
2939,19
2940,17
2941,2
2942,6
2943,19
2944,28
2945,19
2946,10
2947,10
2948,14
2949,21
2950,11
2951,19
2952,25
2953,24
2954,6
2955,18
2956,6
2957,9
2959,26
2960,21
2962,27
2963,12
2964,13
2965,34
2966,26
2967,15
2968,24
2969,17
2970,13
2973,11
2974,16
2975,11
2976,33
2977,34
2978,9
2981,34
2982,32
2983,4
2984,14
2985,10
2986,18
2987,23
2988,16
2989,17
2990,25
2991,27
2992,20
2993,11
2994,11
2995,33
2996,33
2998,24
2999,24
3001,25
3002,13
3003,15
3004,21
3005,23
3006,30
3007,4
3008,0
3009,30
3010,13
3011,20
3012,13
3013,30
3014,16
3015,11
3016,34
3017,12
3018,20
3019,26
3020,18
3022,2
3023,14
3025,0
3026,30
3027,34
3028,26
3029,28
3030,35
3031,24
3032,34
3033,35
3035,9
3036,31
3037,32
3038,10
3039,0
3040,20
3041,23
3042,3
3044,34
3045,28
3046,25
3047,21
3048,31
3049,13
3050,11
3051,33
3052,20
3053,4
3054,14
3055,33
3056,34
3059,12
3060,14
3061,35
3063,27
3065,2
3066,31
3067,16
3068,31
3069,7
3071,2
3073,13
3075,2
3076,27
3077,2
3078,28
3079,10
3080,19
3081,6
3082,11
3083,16
3085,13
3086,3
3087,20
3088,32
3089,5
3090,11
3091,17
3093,19
3094,17
3095,16
3096,5
3097,21
3098,16
3099,12
3100,26
3101,3
3102,16
3103,3
3104,3
3105,35
3106,14
3107,20
3108,10
3110,25
3111,31
3112,16
3113,31
3114,4
3115,26
3116,16
3117,10
3118,6
3119,27
3121,17
3122,3
3123,16
3124,28
3125,4
3126,21
3127,25
3128,28
3130,30
3131,4
3132,11
3133,18
3134,35
3135,12
3136,9
3137,23
3138,26
3139,12
3140,28
3141,23
3142,14
3143,10
3144,34
3145,13
3146,17
3147,10
3148,33
3149,33
3150,34
3151,5
3152,17
3153,18
3154,24
3155,30
3156,18
3157,7
3158,18
3159,20
3160,4
3162,19
3163,31
3164,24
3165,3
3166,12
3167,16
3168,14
3169,0
3170,3
3171,3
3172,30
3173,0
3174,5
3175,10
3178,10
3179,20
3180,2
3181,4
3182,24
3183,21
3184,23
3185,20
3186,9
3188,16
3189,18
3191,7
3192,32
3193,9
3194,31
3195,34
3197,18
3198,16
3199,11
3201,12
3202,7
3203,28
3204,35
3205,9
3206,11
3207,13
3208,30
3209,9
3210,3
3211,13
3212,7
3213,23
3214,17
3216,7
3217,17
3218,0
3219,28
3220,19
3221,14
3222,16
3223,35
3224,18
3225,17
3226,11
3227,19
3228,18
3229,14
3230,33
3231,24
3232,5
3233,30
3234,4
3235,0
3236,4
3237,23
3238,32
3239,27
3240,35
3241,20
3242,34
3243,13
3244,16
3246,31
3248,14
3249,34
3250,31
3251,28
3252,13
3253,17
3254,0
3255,7
3257,16
3258,17
3259,26
3260,3
3261,35
3262,2
3263,6
3264,18
3265,3
3266,34
3267,7
3268,30
3270,17
3271,30
3272,17
3273,16
3274,11
3275,6
3276,13
3279,12
3281,2
3282,34
3284,27
3285,18
3286,23
3287,0
3288,26
3289,33
3290,19
3292,31
3293,2
3294,35
3296,19
3297,34
3298,14
3299,35
3300,31
3301,33
3302,11
3303,21
3304,30
3305,28
3306,35
3307,14
3308,18
3309,26
3310,33
3311,9
3313,28
3315,34
3316,20
3317,24
3318,21
3319,31
3320,6
3321,12
3322,31
3325,14
3326,13
3327,15
3328,17
3329,26
3331,33
3332,25
3334,3
3335,35
3336,10
3338,7
3339,18
3340,5
3341,12
3342,16
3343,10
3344,27
3345,33
3346,28
3347,28
3348,27
3349,16
3350,33
3351,17
3352,2
3353,12
3354,11
3355,35
3356,10
3357,23
3359,4
3360,6
3361,6
3362,28
3363,27
3364,2
3365,18
3366,24
3367,17
3368,34
3370,30
3371,10
3373,26
3374,21
3375,11
3376,10
3377,5
3378,2
3379,3
3380,32
3381,3
3382,9
3383,32
3384,12
3385,32
3386,18
3387,25
3389,26
3390,28
3391,20
3392,5
3393,4
3394,9
3395,3
3396,12
3397,17
3398,31
3399,2
3400,17
3401,5
3402,6
3403,17
3404,13
3405,20
3406,14
3407,33
3408,0
3410,20
3411,31
3413,18
3414,28
3415,28
3416,21
3417,18
3418,18
3419,9
3420,27
3421,18
3422,7
3423,35
3424,31
3425,23
3426,32
3427,26
3430,24
3431,31
3432,2
